Filename,Description
bus-stockholm-34-1018-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-lisbon-1174-44128-a.wav,This is a low quality recording featuring ambient street sounds. There is a woman speaking softly in the background and a vehicle engine idling.
shopping_mall-vienna-140-4271-a.wav,It is the sound of people talking in a crowded indoor location such as a mall or a busy restaurant.
street_pedestrian-london-263-7975-a.wav,"This is an amateur recording of a park. There are sounds of children playing and birds chirping. In the distance, one can faintly hear the sound of a bus."
public_square-lyon-1208-45510-a.wav,"This is a recording of a park. There are sounds of people talking and children playing in the background. A dog is barking intermittently. The wind is blowing, and the sound of leaves rustling can be heard."
park-barcelona-241-7149-a.wav,This is a recording of birds chirping in the background while a woman is speaking.
metro_station-paris-238-7063-a.wav,It is the sound of ocean waves crashing onto the shore.
street_traffic-london-270-8230-a.wav,This is the sound of a car engine idling.
tram-paris-191-5844-a.wav,"It is an engine sound, specifically a heavy engine with low frequency."
metro-lisbon-1199-45634-a.wav,"It is an instrumental ambient experimental piece with a dark and meditative mood resembling space and soundscape including synthesizer, bass, drums, electric guitar, piano, and keyboard."
metro-london-46-1421-a.wav,This is the sound of a train traveling on the central line.
metro_station-barcelona-63-1908-a.wav,It is the sound of machinery and a mechanical fan.
park-prague-1092-41434-a.wav,This is the sound of water trickling continuously.
street_pedestrian-helsinki-146-4424-a.wav,This is the sound of a crowd in a public space.
shopping_mall-lisbon-1125-44061-a.wav,"This is the recording of a crowded indoor environment. There is music playing in the background, and people are murmuring at a low volume. A child can also be heard saying something."
tram-prague-1109-40596-a.wav,It is the sound of a vehicle engine idling.
tram-stockholm-199-5990-a.wav,It is the sound of a vehicle engine idling.
metro_station-helsinki-64-1933-a.wav,This is the sound of an engine idling.
metro_station-barcelona-62-1879-a.wav,"This is a dark experimental electronic piece with an ambient soundscape. There is a synthesizer and a guitar in the background, along with drums and bass. The atmosphere is weird and spacey. This piece could be part of a soundtrack."
airport-milan-1108-43486-a.wav,"This is a recording of a crowded indoor space. There are many people talking, and some children can also be heard in the background."
park-stockholm-101-2871-a.wav,It is the sound of traffic in the distance.
metro-lisbon-1119-40717-a.wav,"It is the sound of a machine, specifically a printer, in the process of printing."
bus-milan-1180-44189-a.wav,The sound is of an engine idling consistently.
metro_station-vienna-88-2398-a.wav,"The low quality recording features an arpeggiated synth melody that slowly fades in and out of the stereo image, while there are some birds chirping in the background. It sounds suspenseful and intense, like something you would hear as the background music of a thriller movie."
bus-lisbon-1059-42849-a.wav,This is the sound of a bus running on the road.
shopping_mall-milan-1084-43283-a.wav,This is the sound of people murmuring in the distance.
park-lisbon-1198-45215-a.wav,"This is a sound recording from a park. There are birds chirping and tweeting, and the wind is blowing lightly in the background."
shopping_mall-lisbon-1002-42418-a.wav,"This is the ambiance of a large indoor space, such as a hall or a transit area like an airport. There are many people around, and some are conversing in the distance. The atmosphere is bustling and lively."
metro-prague-1157-42879-a.wav,It is the sound of wind blowing into a microphone.
park-milan-1164-44932-a.wav,It is the sound of an engine idling loudly.
airport-stockholm-10-445-a.wav,This is the sound of an elevator.
street_pedestrian-lyon-1162-45745-a.wav,"This is a sound recording from a park. There are sounds of birds chirping, people walking and talking, and a dog barking."
shopping_mall-lyon-1066-41521-a.wav,It is the sound of people talking in a crowded indoor location.
park-prague-1185-44706-a.wav,It is the sound of a vehicle engine idling.
shopping_mall-milan-1183-44634-a.wav,"This is a low quality, noisy, and mono recording of people talking in a large room."
airport-helsinki-4-203-a.wav,It is the sound of an engine idling loudly.
metro-stockholm-56-1654-a.wav,It is the sound of a bus moving on the road.
street_traffic-stockholm-173-5316-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
shopping_mall-helsinki-129-3878-a.wav,This is the sound of a bus passing by.
park-milan-1063-41261-a.wav,It is the sound of a car passing by.
public_square-paris-116-3385-a.wav,This is the sound of a vehicle engine idling.
metro-vienna-58-1718-a.wav,"This is the recording of a vehicle's electronic beeping sound, followed by the closing of a door and the sound of an engine starting up."
street_pedestrian-lisbon-1174-45229-a.wav,This is a recording of a crowd in a public space. The crowd is quietly murmuring at a low volume.
park-london-96-2685-a.wav,Birds chirping and wind blowing.
public_square-vienna-123-3629-a.wav,This is a sound of a woman speaking in a quiet area.
public_square-paris-251-7527-a.wav,This is a sound from a video game.
public_square-paris-118-3464-a.wav,"This is a recording of a park. There are sounds of people walking and talking, birds chirping, and a dog barking."
metro_station-vienna-86-2354-a.wav,It is the sound of traffic in the distance.
street_traffic-stockholm-174-5370-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
park-barcelona-89-2457-a.wav,It is the sound of birds chirping in the background.
public_square-stockholm-121-3565-a.wav,residential area
airport-london-6-286-a.wav,"This is a recording of a park. There are sounds of birds chirping, people walking and talking, and a dog barking."
street_pedestrian-milan-1205-45556-a.wav,A woman is speaking softly in the distance.
metro-stockholm-227-6819-a.wav,A bus is running on a bus route.
street_traffic-lisbon-1171-45182-a.wav,The sound is of traffic in the distance.
metro-milan-1143-43500-a.wav,"The sound is of rail transport, specifically a subway or metro or underground."
street_pedestrian-helsinki-147-4448-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
park-helsinki-94-2606-a.wav,This is a sound from a park.
metro_station-helsinki-66-1975-a.wav,This is the sound of an urban area on a rainy day.
tram-lyon-1225-44521-a.wav,It is the sound of an engine idling.
shopping_mall-stockholm-135-4071-a.wav,"This is the sound of a crowded indoor environment, possibly a cafe or a bar, where people are talking and there is music playing in the background."
airport-london-205-6227-a.wav,This is the sound of a horse galloping quickly.
tram-lyon-1225-45564-a.wav,It is the humming of an engine running continuously.
street_pedestrian-stockholm-155-4696-a.wav,This is a recording of a crowd in a public space. The crowd is murmuring softly.
bus-prague-1120-43895-a.wav,This is the sound of a vehicle or boat - water vehicle.
park-lisbon-1104-41487-a.wav,residential area
airport-paris-9-413-a.wav,It is the sound of a vehicle engine idling.
metro-barcelona-42-1299-a.wav,It is the sound of an engine running continuously.
bus-milan-1078-43306-a.wav,The sound is of a vehicle or boat on water.
street_traffic-paris-172-5292-a.wav,This is the sound of traffic in the distance.
street_pedestrian-lyon-1162-44130-a.wav,"This is a recording of a city environment. There are sounds of people walking and talking. In the distance, the sound of a bus passing by can be heard."
street_pedestrian-prague-1037-43285-a.wav,A group of people are having a conversation in the distance.
park-london-243-7226-a.wav,Birds chirping in the wind.
street_pedestrian-helsinki-262-7931-a.wav,This is a recording of a city environment during the daytime. There are sounds of birds chirping and people talking in the distance. A dog can also be heard barking once every few seconds.
public_square-milan-1014-43675-a.wav,"This is an amateur recording of birds chirping in the background while a dog barks intermittently. The recording quality is quiet, dull, and muffled."
metro_station-lyon-1010-43911-a.wav,This is the sound of people murmuring indistinctly.
tram-stockholm-199-6001-a.wav,"This audio contains a dark and meditative ambient piece fitting for a film score, with an epic mood and categorized as ambient electronic soundtrack. The instruments include a synthesizer, piano, and drums, characterized as dynamic yet quiet."
shopping_mall-helsinki-128-3814-a.wav,It is the sound of a crowd in a large room such as a hall or auditorium.
street_traffic-lisbon-1076-44025-a.wav,This is the sound of a car passing by at a moderate speed.
shopping_mall-lyon-1196-45535-a.wav,"This is a low quality, noisy, mono recording of people talking in a crowded indoor space."
park-paris-244-7271-a.wav,This is a sound recording from a park.
tram-prague-1189-45654-a.wav,It is the sound of an elevator moving between floors.
metro-vienna-59-1774-a.wav,It is the sound of a train moving on railroad tracks passing by.
shopping_mall-lyon-1043-42837-a.wav,A crowded indoor location.
public_square-vienna-122-3600-a.wav,This is a recording of a park.
street_pedestrian-milan-1080-43887-a.wav,A crowded area with people talking and moving around.
shopping_mall-barcelona-254-7627-a.wav,A large crowd of people are having a conversation.
street_traffic-prague-1006-43091-a.wav,The sound is of cars passing by with beeping horns.
street_pedestrian-stockholm-266-8084-a.wav,A crowd of people are having a quiet conversation.
bus-london-213-6493-a.wav,"The low quality recording features a muffled conversation in the distance, followed by a vehicle engine starting up and revving a couple of times. The recording is noisy and it sounds like it was recorded with a phone."
bus-barcelona-17-690-a.wav,This is an amateur recording of a didgeridoo concert. The didgeridoo is played at a medium pitch with a constant droning sound accompanied by the sound of people talking in the background. There is also the sound of a car horn honking. The atmosphere of the recording is loud and chaotic.
bus-vienna-39-1160-a.wav,"It is the sound of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
bus-lisbon-1128-41609-a.wav,A bus engine is idling and people are murmuring in the distance.
shopping_mall-helsinki-255-7656-a.wav,A crowd of people are having a quiet conversation in the distance.
metro-prague-1026-41639-a.wav,"This audio contains an ambient instrumental piece with a dark and meditative soundscape, including synthesizer, bass, guitar, and drums."
metro_station-paris-77-2118-a.wav,An engine working nearby can be heard throughout the clip.
public_square-london-113-3293-a.wav,This is a recording of a crowd in a public space.
shopping_mall-barcelona-127-3782-a.wav,This is a crowded indoor environment where people are having conversations.
metro-helsinki-221-6690-a.wav,This is the sound of a train moving on railroad tracks passing by.
bus-prague-1090-43926-a.wav,It is the sound of a bus door closing.
tram-lisbon-1200-45206-a.wav,A vehicle engine is idling.
shopping_mall-vienna-259-7871-a.wav,A crowded area with people talking and moving around.
metro_station-london-235-7025-a.wav,A crowded indoor location.
metro_station-vienna-87-2380-a.wav,This is the sound of an engine idling loudly.
bus-lyon-1124-43243-a.wav,It is the sound of an elevator moving between floors.
street_pedestrian-stockholm-266-8079-a.wav,This is the sound of a horse clicking and clip-clopping at a fast pace.
park-prague-1105-42027-a.wav,This is the sound of a vehicle engine idling.
metro-lisbon-1160-42277-a.wav,An airplane engine runs continuously.
airport-stockholm-11-462-a.wav,This is the sound of someone walking through a very quiet area.
airport-prague-1034-42842-a.wav,A large crowd of people are having conversations.
bus-prague-1120-40435-a.wav,"This is the sound of a vehicle, specifically a bus, with its engine idling."
street_pedestrian-lyon-1047-43229-a.wav,This is the sound of a crowd in a public space.
public_square-vienna-253-7603-a.wav,This is the sound of a bicycle passing by.
public_square-stockholm-252-7565-a.wav,This is the sound of a man speaking in a quiet environment.
tram-london-188-5808-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-lisbon-1004-40952-a.wav,residential area
metro-stockholm-57-1680-a.wav,This is an audio of an elevator. There is a female voice speaking in Mandarin saying '下一站是中山公园站'.
park-prague-1105-41314-a.wav,This is the sound of a car engine idling.
airport-vienna-14-592-a.wav,"This is the sound of someone walking in a large open area, such as an arena or airport."
public_square-london-250-7480-a.wav,This is a recording of a crowd in a stadium during a football (soccer) match. The crowd is cheering and there is a sense of excitement in the air.
airport-paris-9-386-a.wav,This is the sound of a crowded indoor location.
tram-helsinki-184-5719-a.wav,It is the sound of an engine idling loudly.
bus-paris-215-6528-a.wav,"This is the sound of a vehicle, specifically a bus, being driven on the road."
metro_station-lisbon-1020-40170-a.wav,This is the sound of a crowded indoor location.
public_square-paris-117-3439-a.wav,"This is a recording of a park. There are sounds of birds chirping, people walking, and a dog barking in the distance."
airport-lisbon-1122-40660-a.wav,"This is a recording of a park. There are children playing and laughing, birds chirping, and people walking by."
airport-paris-7-309-a.wav,This is the sound of an arrow hitting a target with a thump and a ping.
airport-helsinki-3-142-a.wav,This is the sound of a horse clicking and clip-clopping at a moderate pace.
street_pedestrian-milan-1096-41707-a.wav,This is a recording of a crowded indoor location. There are many people talking and moving around. There is a hum of a crowd in the background.
street_pedestrian-lyon-1047-43996-a.wav,residential area
street_pedestrian-paris-154-4660-a.wav,"It is the sound of a non-motorized land vehicle, specifically a skateboard, moving on a hard surface, possibly a street."
street_pedestrian-stockholm-157-4775-a.wav,This is a sound of people walking in a crowded area.
street_traffic-vienna-178-5500-a.wav,This is the sound of ocean waves crashing onto the shore.
street_traffic-london-169-5166-a.wav,This is the recording of a motor vehicle engine idling.
airport-barcelona-203-6134-a.wav,A woman is making an announcement over an intercom.
bus-stockholm-218-6569-a.wav,It is the sound of a vehicle engine idling.
tram-barcelona-179-5526-a.wav,This is the sound of an engine idling.
shopping_mall-milan-1084-42326-a.wav,It is the sound of people talking in a crowded area.
street_pedestrian-paris-153-4643-a.wav,This is the sound of a horse clicking and making noises with its hooves in an open field.
airport-lyon-1101-44070-a.wav,This is the sound of an urban environment during a rainy day.
bus-barcelona-210-6420-a.wav,The sound is of an engine idling consistently.
metro-milan-1062-40837-a.wav,It is the sound of an engine running continuously.
tram-london-278-8469-a.wav,It is the sound of a bus moving on the road.
shopping_mall-prague-1009-42037-a.wav,"This is the sound of a crowded indoor space, such as a mall or a large hall, where many people are conversing."
bus-vienna-219-6602-a.wav,The sound is of a vehicle engine idling.
street_traffic-paris-171-5245-a.wav,This is a recording of a city environment at a distance. There is a hum of several cars passing by and the sound of people talking in the background.
shopping_mall-paris-257-7787-a.wav,A crowd of people are murmuring in the distance.
airport-paris-206-6277-a.wav,This is the sound of an urban area during the day.
park-milan-1133-43487-a.wav,It is the sound of a car engine idling.
metro-vienna-228-6856-a.wav,This is the sound of a bus door closing after it has been opened.
park-london-97-2730-a.wav,This is a recording of a park. There are sounds of birds chirping and a dog barking in the distance.
bus-helsinki-18-711-a.wav,This is the sound of a bus running on the road with people murmuring in the background.
shopping_mall-vienna-139-4237-a.wav,This is the sound of a crowded indoor location.
airport-prague-1034-43125-a.wav,The sound is of a basketball bouncing and kids talking by the door.
metro_station-stockholm-84-2252-a.wav,It is the sound of mechanisms and a printer.
airport-paris-8-365-a.wav,This is the sound of a city environment during the day.
bus-lisbon-1013-40015-a.wav,"A vehicle engine is idling, and then it is shut off, followed by some murmuring."
bus-helsinki-20-805-a.wav,The sound is of a vehicle or boat - water vehicle.
metro_station-prague-1170-44643-a.wav,"This is an experimental ambient electronic piece with synthesizers and a drum machine. The atmosphere is dark and soundscape-like, and it could be part of a soundtrack."
shopping_mall-prague-1031-41364-a.wav,This is the sound of an engine idling.
bus-london-25-874-a.wav,This is the sound of a bus moving on the road.
street_pedestrian-paris-265-8048-a.wav,This is the sound of someone walking in a quiet environment.
park-helsinki-92-2571-a.wav,This is the sound of someone walking quietly with light footsteps on a gravel path.
metro_station-stockholm-83-2234-a.wav,Crowded indoor.
street_pedestrian-helsinki-148-4469-a.wav,residential area
shopping_mall-barcelona-125-3700-a.wav,This is the sound of a crowd in a restaurant.
shopping_mall-helsinki-130-3885-a.wav,This is a recording of a crowd in a public space. The crowd is murmuring at a low volume.
metro_station-paris-80-2162-a.wav,"This is a dark experimental electronic piece with an ambient soundscape. There is a synthesizer and a guitar in the background, along with a bass and drums. The atmosphere is weird and spacey."
street_traffic-lyon-1220-45696-a.wav,The sound is of traffic passing by at a distance.
street_traffic-lyon-1029-40200-a.wav,A woman is speaking softly in the background while cars pass by.
street_pedestrian-london-149-4530-a.wav,People are murmuring in the distance.
park-lisbon-1198-45168-a.wav,residential area
airport-lyon-1041-40360-a.wav,This is the sound of water dripping continuously.
park-milan-1063-44012-a.wav,This is a sound from a residential area.
bus-milan-1180-44625-a.wav,"This is the sound of a vehicle, specifically a bus, with its engine idling."
tram-london-189-5818-a.wav,"The sound is of a vehicle, specifically a bus, running on the road."
metro_station-vienna-240-7141-a.wav,"This is a live recording of an urban environment at night. There is a distant hum of a train in the background. A female vocalist is singing in a minor key with a sad mood. The musical piece is in the key of Bb major, with a time signature of 4/4 and a tempo of 139.53 bpm."
street_traffic-helsinki-166-5116-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-lyon-1162-45438-a.wav,"This is the sound of a non-motorized land vehicle, specifically a bicycle, moving on a paved road."
metro_station-lyon-1077-40252-a.wav,A crowd of people are murmuring in the distance.
park-paris-98-2750-a.wav,The sound is of birds chirping and a dog barking in the distance.
street_traffic-london-168-5133-a.wav,This is the sound of a car engine idling.
metro_station-prague-1019-42260-a.wav,"This is the sound of someone walking in a large open area, such as an arena or airport."
park-prague-1105-40189-a.wav,It is the sound of a car horn honking continuously.
bus-helsinki-211-6452-a.wav,The sound is of a vehicle or boat on water.
street_pedestrian-stockholm-156-4720-a.wav,"This is a recording of a crowd in a public space. There is a woman speaking and people around her making noises. In the distance, there is a muffled sound of a drum beat."
street_traffic-barcelona-162-4958-a.wav,"The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
metro_station-paris-78-2139-a.wav,It is the sound of a subway train running on railroad tracks passing by quickly.
airport-vienna-209-6379-a.wav,This is the background sound of a library.
bus-stockholm-34-1021-a.wav,This is the onomatopoeia sound of a snake rattle.
airport-milan-1172-44687-a.wav,This is the sound of a crowd in a public space.
metro_station-lyon-1167-45665-a.wav,"A female vocalist sings this pop song. The tempo is medium with keyboard accompaniment, groovy bass lines, funky drumming and synthesiser articulation. The song is a retro hit and has poor audio quality with ambient crowd noises."
shopping_mall-lyon-1043-40162-a.wav,A crowd of people are having a quiet conversation.
shopping_mall-london-256-7696-a.wav,"This is a recording of a public space, likely a library or a park. There is a group of people talking softly in the distance."
street_pedestrian-paris-152-4616-a.wav,This is a sound from a video game.
bus-paris-29-960-a.wav,It is the sound of a bus moving on the road.
bus-lisbon-1212-44206-a.wav,This is the onomatopoeia sound of rustle.
shopping_mall-lyon-1043-42251-a.wav,A crowd of people are having a quiet conversation.
street_pedestrian-prague-1203-44208-a.wav,"This is the sound of a non-motorized land vehicle, specifically a skateboard, in the background."
metro-prague-1026-40088-a.wav,"It is the sound of a bus with its engine running and people murmuring in the background, followed by the sound of an electronic organ being played."
tram-london-279-8479-a.wav,It is the sound of an engine idling.
street_traffic-milan-1011-42213-a.wav,The sound is of a car passing by at a fairly consistent speed.
metro_station-helsinki-67-1998-a.wav,This is the recording of a car horn honking continuously.
metro-barcelona-42-1305-a.wav,It is the humming of an oncoming train.
tram-prague-1161-42126-a.wav,It is the sound of a bus running on the road.
street_traffic-paris-170-5210-a.wav,The sound is of a car passing by at a fairly consistent speed.
tram-paris-191-5838-a.wav,It is the hum of a bus running on the road.
street_traffic-prague-1006-42249-a.wav,The sound is of traffic passing by in the distance.
bus-helsinki-20-796-a.wav,It is the sound of a bus moving on the road.
metro-london-46-1418-a.wav,This is an amateur recording of a train passing by on railroad tracks at a distance.
street_traffic-lisbon-1171-44432-a.wav,This is the recording of a city environment where a car is passing by and birds are chirping in the background.
street_traffic-lyon-1110-42547-a.wav,The sound is of a vehicle engine idling.
tram-london-279-8484-a.wav,"A vehicle engine is idling nearby, and someone coughs."
street_traffic-london-270-8209-a.wav,This is the sound of a car passing by.
park-barcelona-241-7170-a.wav,It is the sound of an engine idling loudly.
bus-milan-1190-44543-a.wav,It is the sound of a train running on railroad tracks passing by.
public_square-milan-1014-43714-a.wav,There is a sound of a vehicle engine idling loudly nearby.
public_square-milan-1168-45071-a.wav,This is the sound of a group of people having a conversation.
shopping_mall-vienna-140-4248-a.wav,It is the sound of an urban area.
metro-prague-1026-40030-a.wav,"It is the sound of rail transport, specifically a subway or metro or underground."
tram-milan-1134-41238-a.wav,It is the sound of an elevator going up and down in a building.
street_traffic-prague-1193-45604-a.wav,Birds chirping and wind blowing.
tram-lisbon-1100-41401-a.wav,It is the sound of a bus moving on the road.
airport-vienna-209-6384-a.wav,"This is the sound of someone walking on a hard surface, possibly a street or a sidewalk."
public_square-prague-1152-41372-a.wav,Crowd noises in the distance.
airport-helsinki-4-183-a.wav,A crowded area with people talking and moving around.
street_pedestrian-prague-1203-45624-a.wav,The low quality recording features a crowd murmuring in the background and a flat male vocal talking over it. It sounds like it was recorded with a phone.
bus-barcelona-15-627-a.wav,It is the sound of a vehicle engine idling.
street_pedestrian-lyon-1162-45480-a.wav,"This is a recording of a city environment. There are sounds of people walking and talking. In the distance, a bus can be heard driving by."
tram-paris-192-5857-a.wav,It is the humming of an oncoming and passing train.
park-milan-1018-42668-a.wav,This is a recording of a park. There are birds chirping and people walking by in the distance. There is also the sound of a dog barking once every few seconds.
park-barcelona-91-2526-a.wav,This is a recording of birds chirping and a duck quacking in the background.
street_traffic-vienna-274-8355-a.wav,"
The sound is of a vehicle or motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
metro_station-lisbon-1221-45103-a.wav,"It is an ambient experimental music piece with a dark and meditative soundscape, including synthesizer, bass, guitar, piano, drums, and electric guitar."
street_traffic-lisbon-1008-42033-a.wav,This is the sound of a car engine idling.
bus-barcelona-16-636-a.wav,It is the sound of a vehicle engine idling.
street_traffic-lyon-1110-41588-a.wav,The sound is of traffic passing by at a distance.
airport-vienna-13-516-a.wav,residential area
metro-vienna-58-1721-a.wav,This is the sound of a train moving on railroad tracks passing by.
metro-paris-50-1512-a.wav,It is the sound of an engine idling loudly.
metro-prague-1054-43216-a.wav,"This is an experimental electronic piece with a dark soundscape. There are synthesizers, bass, drums, and electric guitar. The atmosphere is ambient and it could be part of a soundtrack."
tram-barcelona-180-5590-a.wav,This is the sound of an elevator moving between floors.
airport-stockholm-10-439-a.wav,"This is a recording of a park. There are sounds of birds chirping, people walking and talking, and a dog barking in the distance."
tram-london-277-8448-a.wav,It is the sound of a bus passing by and beeping its horn.
metro_station-prague-1019-42967-a.wav,This is the sound of a city.
airport-prague-1195-45537-a.wav,"This is the ambiance of a library during a quiet time. There are no sounds of talking or moving people; only the soft, rhythmic sound of pages being turned can be heard."
public_square-vienna-123-3655-a.wav,This is the sound of a crowd in a public space.
street_pedestrian-helsinki-148-4494-a.wav,This is the sound of a horse clicking and snorting.
airport-vienna-13-553-a.wav,This is the sound of someone walking through leaves.
metro-london-48-1491-a.wav,This is the sound of an elevator moving between floors.
street_traffic-vienna-176-5415-a.wav,"This is the sound of an urban environment at night. There is the hum of a city, the buzz of traffic, and the occasional sound of a car door closing nearby."
bus-london-25-889-a.wav,"A vehicle engine is idling, and it accelerates slightly."
street_traffic-paris-272-8280-a.wav,The sound is of a vehicle engine idling nearby.
metro-lyon-1201-45591-a.wav,"This is an experimental ambient electronic piece with synthesizers and a drum machine. The atmosphere is dark and soundscape-like, and it could be part of a film soundtrack."
public_square-vienna-124-3676-a.wav,This is a recording of a park. There are many people talking and children playing. A dog barks once in the distance.
bus-vienna-38-1135-a.wav,"It is the sound of a motor vehicle (road), likely a bus, with engine idling and also includes the sound of a clock ticking."
metro-london-46-1370-a.wav,It is the sound of an engine idling.
street_pedestrian-prague-1051-41683-a.wav,A cough and throat clearing.
public_square-milan-1044-43152-a.wav,This is a recording of a crowd in a public space. The crowd is murmuring lightly.
street_traffic-stockholm-174-5349-a.wav,The sound is that of a vehicle or motor vehicle on the road.
airport-milan-1172-44586-a.wav,"The low quality recording features a wide, echoing reverb and some crowd chattering noises in the background."
metro-helsinki-222-6763-a.wav,"It is the sound of a vehicle running on rail transport, possibly a train."
bus-london-212-6483-a.wav,It is the sound of a vehicle engine idling.
bus-london-23-856-a.wav,A bus running on the road with people murmuring in the background.
bus-stockholm-217-6548-a.wav,"This is an instrumental movie music piece. The tempo is slow with a grim reverb bass guitar, keyboard harmony and synthesiser arrangements. The atmosphere is eerie, sinister, scary, spooky, mysterious and supernatural. This piece could be used in the soundtrack of a sci-fi/horror movie or a video game with a dystopian setting."
metro_station-vienna-86-2328-a.wav,This sound is of things and mechanisms.
tram-lisbon-1046-43027-a.wav,A train moving on railroad tracks passing by.
metro-helsinki-222-6726-a.wav,This is the sound of a vehicle engine starting up and then running idle.
street_traffic-london-271-8265-a.wav,This is the recording of a motor vehicle engine idling. There is a medium engine sound at mid frequency. The atmosphere is calm with no background noise.
street_pedestrian-helsinki-147-4434-a.wav,This is the sound of a horse clicking and making noises with its hooves on a hard surface.
street_traffic-stockholm-175-5408-a.wav,It is the sound of a car passing by slowly.
shopping_mall-stockholm-137-4156-a.wav,Crowded indoor.
metro-london-47-1431-a.wav,This is the sound of a train moving on railroad tracks passing by a station.
street_traffic-stockholm-273-8341-a.wav,residential area
metro-stockholm-227-6820-a.wav,It is the sound of a train moving on railroad tracks passing by.
metro_station-lisbon-1007-40117-a.wav,"This is an amateur recording of a dark experimental electronic piece with an ambient soundscape. There are synthesizers, bass, drums, and electric guitar. The atmosphere is weird and spacey, suitable for a science fiction video game soundtrack."
street_traffic-milan-1166-44275-a.wav,This is the sound of a helicopter flying in the sky.
metro_station-helsinki-232-6971-a.wav,"This is a low quality recording featuring a quiet, ambient song that consists of a synth pad, soft toms, reverberant rimshots, strummed strings, and a synth bass. It sounds suspenseful and intense, like something you would hear as the background music of a thriller movie."
park-lyon-1144-43245-a.wav,This is the sound of people walking in a park. There is a woman speaking softly in the background. You can hear the crunching sound of leaves and twigs being stepped on as people walk by.
tram-barcelona-181-5600-a.wav,This audio contains a crowd of people murmuring in the distance.
street_traffic-prague-1006-42354-a.wav,"
The sound is of a car accelerating and moving away."
shopping_mall-london-256-7733-a.wav,This is the sound of a crowd in a public space.
shopping_mall-stockholm-258-7830-a.wav,This is the sound of a crowded indoor environment where many people are conversing. The atmosphere is indistinct due to the large number of voices blending together.
metro_station-helsinki-65-1966-a.wav,It is the sound of an engine idling loudly.
airport-barcelona-1-76-a.wav,It is a man speaking over a loudspeaker in a foreign language.
bus-paris-28-947-a.wav,This is the sound of a truck reversing with beeping noises.
airport-prague-1023-42333-a.wav,It is the sound of people talking in a crowded indoor location such as a mall or a busy restaurant.
park-paris-99-2784-a.wav,This is a sound from a park.
airport-helsinki-204-6141-a.wav,A crowded area with people talking and moving around.
park-lyon-1144-43200-a.wav,"This is a recording of a place where people are present, but they are talking quietly. There is a sense of calm and tranquility in the environment, as indicated by the soft murmuring of people's conversations. However, the recording quality is not the best, which might affect the clarity of the conversations."
shopping_mall-london-131-3927-a.wav,"This is a low quality recording with crowd noises in the background. There is a wide mellow synth pad, soft toms, reverberant rimshots and strummed strings melody. It sounds like it was recorded in a large room."
public_square-milan-1044-41886-a.wav,residential area
street_traffic-prague-1006-40824-a.wav,The sound is of a vehicle approaching and then passing by.
airport-stockholm-207-6297-a.wav,This is the sound of a crowded indoor environment where many people are conversing.
shopping_mall-london-256-7776-a.wav,A crowd of people are having a quiet conversation.
street_pedestrian-milan-1096-43064-a.wav,This is a recording of a large crowd in a room.
airport-barcelona-1-33-a.wav,This is a recording of a park. There are people talking and children playing in the background. A dog is barking once every few seconds.
tram-stockholm-198-5980-a.wav,The sound is of a vehicle engine idling.
bus-prague-1215-44476-a.wav,It is the sound of a bus door closing.
street_pedestrian-london-151-4598-a.wav,This is the sound of someone walking quietly on a hard surface.
bus-helsinki-19-773-a.wav,A boat motor runs and wind blows into a microphone.
metro_station-barcelona-230-6936-a.wav,An engine is idling.
street_traffic-vienna-177-5479-a.wav,This is a recording of a car driving on a highway at a moderate speed.
tram-stockholm-283-8546-a.wav,This is the sound of an engine idling.
street_traffic-lyon-1029-41774-a.wav,The sound is of traffic passing by at a distance.
tram-vienna-202-6094-a.wav,It is a respiratory sound followed by a cough and throat clearing.
metro_station-prague-1118-41682-a.wav,It is the sound of an electric rotor drone - quadcopter.
metro_station-paris-77-2121-a.wav,An electronic voice is speaking in a large room.
park-milan-1063-41345-a.wav,residential area
public_square-milan-1168-44641-a.wav,A hum is present in the background.
street_traffic-lisbon-1067-43641-a.wav,This is the sound of a car passing by.
park-paris-100-2852-a.wav,This is an amateur recording of birds chirping and a cat meowing in a quiet outdoor environment.
tram-lisbon-1200-45287-a.wav,Music is playing in the background.
metro_station-stockholm-239-7108-a.wav,It is the sound of an elevator moving between floors.
public_square-stockholm-120-3530-a.wav,This is the sound of someone walking on a gravel path.
bus-lisbon-1070-42327-a.wav,It is the sound of an elevator moving between floors.
bus-vienna-39-1159-a.wav,"This is the sound of a vehicle or motor vehicle (road), likely a bus, with its engine idling."
metro_station-stockholm-85-2286-a.wav,It is the sound of a subway train running on railroad tracks passing by.
street_pedestrian-prague-1227-45094-a.wav,"This is the sound of a horse's hooves clicking on a hard surface, likely a sidewalk or a street, in an urban environment."
